0	Eli Manning just threw his NFL-leading 27th interception of the season. Lmao trash
0	USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. he's a bitch
1	Guess what? I also have zero time for your mansplaining! Adios! Stfu pussy
0	Chilling sexy scally lad
1	I ain't sharing no bitch if you mines you mines
1	money only impress the simple broke bitches
1	#Pisces will never be anybody's bitch
0	tuku ho idk blah blah blah
0	I'm not mad cuh hahaha suure.. tuku ho ita!
1	These hoes is crazy
1	You ain't ever gonna be a slice bitch. Kevin hart. (:
1	Oomf so fuckin fine tho dam her
1	I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter she probly sends nudes for fags
1	#NewSATQuestions
1	Hickies in between her thighs right by her pussy Its only right
1	Would you still love me when I'm no longer young and beautiful? No. Ugly monkey ass.
1	y'all come through the front.bitch I ain't coming
1	faggot bitch
1	yea
0	this scally lad would get it
1	#GerrysHalloweenParty Halloween was yesterday stupid nigger
1	Chrus still supahot tho *walks up to teacher with test
1	I love eating pussy lol I never get full lol I can eat that shit forever lol and ever.
1	No slushes hoes nasty anyway famthem hoes taste like meds
1	No slushes hoes nasty anyway fam
1	BOBBY BITCH-by be getting me live as fuck hell yea i play that hoe before my workout
1	Yo bitch is Gucci Mane RT : My bitch a stoner
1	I can ride your bitch with no handle bars
1	And if you ain't a hoe get up out my traphoussseeeee
0	15 sad TV character deaths we're still bitter over... stark was the man
1	These harbor bitches are all Party Bus hoes Lol all?
1	pussy love it
1	Ultraviolence video
1	On my way to fuck your bitch
0	A smuggler explains how he helped fighters along the Jihadi Highway:
1	Aww their avis look so cute together  do I gotta get Ike avi on this bitch ?
1	Its simple
1	whys this bitch boosting herself
1	bet not be no bitches!  Kim bye!!!
1	Damn near gotta protect my tweets.. stalkers being annoying you got that dope dick. Drive these bitches loco
1	I'm making marack my girlfriend . aye b you pullin hoes just like o taught you
1	Bruno fag boy you love me.
1	I must be a bitch you are sike naw This why we always beefing
0	Down 6-1
1	Don't take advantage of a nice personhoeseveryjuan
1	Happy birthday bitch nigga Thanks pal
1	Sad knowing that most hoes won't fuck with you bc you ain't got stacks. wait till friday
1	cinco shit harder fucc niggayee but you fucc wit rich homie cuz dats ya homeboy fucc nicca
1	ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs
1	I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back Strong Mush or Shake..
1	My pussy still fresh ----- something stank girls say.
1	Ass slapping is one the greatest things. Haha. I slapped a girl on the ass. . She got mad I aint get pussy for a week
1	yeah Texans are so much better you fucking retard I see that you're mad about this.
1	Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE! ..looking like blackmilds out here
1	There's a lane some bitches need to stay in the left n get right the fuck outta our face
1	I hate when boys deny that they have bitches smh
1	Ya nigs out there still saying y'all don't eat butt?! WITH A STRAIGHT FACE!
1	Im a boss ass bitch ...that needs to sit in a corner
1	He's a hoe
1	Me And Paul Thinkin Bout Gettin Rentals For Da Weekend oooh shit bitches betta stay out da streets
1	bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story.
1	why do my friends hate me because you a ratchet hoe..
1	No love for these fuck niggas hoes*
1	Hot meat sexy as fuck scally lad. I would love to meet him and his trainers.
1	Sniff perved up scally lad. fuck yeah.
1	These bitches love Sosa
1	I legit watched it for about 30 or 40 seconds SO DID I WTF prob cause were retarded smh
1	What should I name my cat
1	woof woof. Sexy thug boy scally.
1	u see the damn phone ringing? when you married bitches makes demands!!!! You haven't called me
1	Tevin is my favorite sophomore I think he's so funny Hes really not. Lmaoo hes a little hoe
1	10 sex positions this what u call fucking the soul outta bitch
1	is bored supposed to be cute
0	One mans trash is another mans treasure
1	I don't got no type. Bad bitches is the only thing I like *Iongotnotype
1	lassen cc
1	god teeth
1	Its me hoe
1	In D.C.
1	I'm gonna miss that bitch of a bus driver...no you won't. Don't lie
1	hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone ON. MY. SOUL!
0	Ashley Young has tried to deny that bird s*** landed in his mouth --- hahaha
1	yall both gimped up?? Ain't tht a bitch huh lol
0	Take me for a ride woof woof
1	oh my god I love Victoria Mitchell all my bitches love me
1	That long distance shit wack I knew the bitch was cheating- uh oh
1	HE'S DOING IT RIGHT no bitches smh
1	they BAN dat pussy for life he gotta pay 2.5 millon dollar fine
1	Roses are red and violets are blue and niggers are black
0	Sitting on my window sill
1	But a nigga gon be a nigga
0	a video an entire media will likely mock. i am such a crybaby
1	I'm not even shy stfu kikis mom: Hi angelique
1	Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh.
1	Karma is a bitch #Damn #GodProtectsHisAngels
1	Fuckin hot gym pussy fuck yeah
0	Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport
1	You can call me Fireman cause I turn the hoes on.
1	I could never have a bby by a lil dick Thts y I got a abortion by the last bitch- oh My God
1	Watch women try to argue with me like they have a dick and actually fucked some pussy before I hate when bitches do that
1	And smoke weed in public
0	tweety bird tho
1	my pussy sweet like watermelon
0	When twitter rappers dm me their trash links
1	loud bitches annoy me
1	Eventually every bitch turns into that hoe. # Truuu
1	I swear if oomf try talking to me tomorrow.. pussy
1	You bitches be pretending to be TF crazy.. You ain't never lied...
1	k bye hoe um bye ..
1	Jackies a retard #blondeproblems At least I can make a grilled cheese!
1	ima keep on giving these pussy ass niggas ah reason to hate !
0	Photo: he is in sole heaven
1	Stacey Dash won baddest bitch evaaaa
1	Side bitch Sunday
1	Facts what baldheaded bitch made this shit.
1	Fuck wit us and then we tweakin hoe shmurda!
0	We actin like it's the 7th day
1	I'll break that lil bitch neck and won't even feel sorry about it Savage
1	This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex love me some kinky scallies
1	Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck ...weed over hoes
1	I can turn yo bitch into a eaterrrrrrrrr
1	I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP we finna come to Chiraq and shoot sumn
1	Aye yall ima tryout for the bowling team frfr tryouts passed tho no theres two more retard
1	Now u got what u want bitch ! Enjoy it now this is a crazy party I would love to attend.
0	colored contacts in your eyes?
1	Facts Only the dudes with hoes say they don't got hoes @J_Austin12
1	I'm rea start smacking bitches period ! Bluffin at its best
1	Lifes a bitch
1	One of us is on drugs
1	I'm feeling pretty fuckin ghetto Smh
0	swears I'm #1 man easily easily behind Austin nip?
1	This is a true ride or die bitch what the fuck hahahahah
0	H.G.Wells and Charlie Chaplin #History #Photography
1	All I see is Bruno's bitch ass on my twitter now. wtf Bruno's all that she sees (Drake voice)
1	I'm about to cool faggot chill tf is cool nigga
1	I'm so sure bitch frfr tf
1	Twitter is not a source of news broadcast you fucking retards it is when nbc
1	Got a couple bitches saying they know me But Ima let the money talk for me AND I'M LIKE... #WWYD
1	Grudges are for weirdosand bitches
0	I told Mariam to but cigarettes for her birthday
0	brownies tonight what kind?!?!
1	No text back? I don't give a fuck
1	Ummmmmm okay you got hoes from left to right do yah thang!
1	using y=mx+b to find the slope of that ass
0	Fit lads! Nice gear! these scally lads n trainers would get it
1	Hell yeah bro! fuck yeah sexy scally lad in hot gear
1	Helping out a mate!! I love scally play. Fuck yeah
1	Lads being Lads! fuck yeah. I love scally lad action. Hot trainers too.
1	Next year bitches is gonna be like you gotta promise you won't expose me
1	So hot!! RT Lick it
1	Y'all think celebrity pussy different from the locals? yeah Meghan goods is
0	I saw an ajumma walk out in the beginning saying
1	Need these sox fuck yeah. I love a kinky scally lad w/ rank sox and sneaks
1	I don't ever expose females like that.. That's childish.. bitch nigga shiiii.....
1	yasss
0	Dude remember this wop video? OMG WHERE DID YOU FIND THAT
1	Thick raw fuck Damn his man pussy is getting a workout.
0	RAWR!! RT My sexy French scally. I love him! #frenchscally sexy scally woof woof
1	Nothin in life is free.. Some of you bitches need to write that on ya panties
1	if one of you bitches want some of my burrito u can catch me at potosino huh? Haha
1	Niggas whole hoes out here cuz Couldn't had said it better..
1	Hardcore way to eat Mac and cheese
1	#YoureNotMyType if my fade is perpetually fresher than yours. That's a real ass bitch rite there
1	annoying bitch that I love JUDYANN'S SO PRETTY!!!!!
1	Hi bitch
1	does he look like a bitch? @el_capacitor
1	Chase money not hoes
1	can't stand a I don't know what I want ass nigga bitch*
1	I'm on my way love a #chavhot sexy scally fucker.
1	These newly gay bitches don't kno how shit works
1	When a bitch don't want a real job they just become strippers lol lol.
1	Awww Meat Meat In His Feelinsi ainn n my feelings bitch
1	I Want Snake Bites
0	Baby albino @Meeeesh1395
1	these hoes ain't loyal.
1	YASSSSSS
1	I made that bitch lunch. Bitches love lunch.
1	A NO BRAINER
1	A pussy a day keeps the devil away -@DoperThanYola
1	Ain't that about a bitch... What does that mean?
1	All these bitches want a baby
1	And bitch you must be lost
1	Baby I like being on your left side no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do
0	Bae sounds like such a ghetto word. Use something else
1	Batter the wee cunt Jewis y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on
1	Bleed out hoe!!! -Alexa
1	Boolin' in the bando wit a few bitches
0	Brownies for my brownie I love this movie.
1	But I need a bad bitch that's hotter than me might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday
1	By the way we do punch bitches.
1	so much this bitch looks like. Lets start with ape shit
0	Chinese Maverick: We were communicating Comrade
1	Dad say hi to my snapchat
1	Do you believe these hoes are not in fact loyal? I disagree with that
1	Don't know no ugly bitches! Don't know no broke niggas!--@Kevin_Gates
1	Don't make me make you fall in live with a nigga like meee... The birds 12 are my favorite songs by Weeknd
1	Don't worry about the nigga you see
1	Don't you ever give my pussy away. You keep it tight
1	Dropped a stack cause bitch I'm ON.
1	Dumb bitches do dumb things
1	Eat the pussy like a real nigga hungry
1	Eff it. Let's go after the cripple.
1	Everything look better with a bitch next to it
1	Who cares if you a hoe when your ass looks like this?
1	For every bad bitch there is a nigga tired of fucking her
1	Foreign chick
1	Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich.
1	Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku
0	Generate ASCII boxes with NodeJS all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^
1	Get me that shit bitch you is fine bear
1	Get your ass back to Detroit ya fuckin' wigger!
1	Girls that I dated
1	HOW DO YOU KNOW MY TWITTER PASSWORD bitch please
1	Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?
1	He a bitch for hitting that hoe
1	He married to a white woman... lucky sum-bitch - Uncle Ruckus
1	He wanna be my nigga
1	Her great grandmas a hoe
1	Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger - #shitmybosssays
1	Hey pussy you still there?
0	How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their...
1	How hotter than is it? A bitch.
1	How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em
1	How you doing
1	I KNOW my shoes dirty as fuck
0	I am a thrill billy..with a hillbilly heart. -HAHAHAHAHA Jesus Murphy!
1	I call him my bitch @MaKennaM_
1	I can't handle no liquor... But these bitches can't handle meeedd - Chief Sosa
1	I don't chase after dudes... I chase after bitches. - Edgar Bautista
1	I don't love these hoes
1	I dont even need a picture of tamar
1	I dont have hoes
0	I found a new way to chug you have to open your mouth alot #shitallysays
1	I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her
1	I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi
1	I got a sister
1	I guess this is the night bitches die...!!!! Stewie is that nigga...!
1	I had a bitch that had a bitch
1	I have this lady-love
1	I heard you was looking for Candy Man
1	I hope you don't get mad
1	I just got a number 3 I'm a bitch boy
1	I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?
1	I only be with older men cause they're more mature
1	I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand.
1	I said i don't like it
1	I taught myself how to eat pussy
1	I used to dress up like a cop too.
1	I went to jail for a flock
1	I will fuck u where u stand. U dizzy bitch. Two unique separate phrases I overheard a relative saying when I was younger.
1	I woke up like thi- bitch go back to bed
1	I would rather you call me bitch than sir -my manager
1	I'll beat on that pussy so hard
0	I'll slit your throat-neck
1	I'm a funky ass honkey. - 's shout out to tonight before Cabaret #JT2020Tour
1	I'm comparing KFC to the pussy @MaxOn_MaxOff5
1	I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it! -Axl Rose yelling at his sex robot
1	I'm feelin like Malcolm in the middle
1	Stop wasting prayers on trash teams lol
1	I'm probably your main bitch chocolate dipped cinnamon apple
1	Sit his bitch ass
1	I'm sorry I fucked yo bitch... But she really dig a nigga @KingL
1	IBS irritable bitch syndrome.
1	If you love her then hide yo bitch so you'll keep shorty.
1	If you talk back to me you ain't getting no pussy.
1	If you're a bad bitch put your hands up high
1	Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight hahahahahahahahaha #50centmovie #beforeiselfdestruct
1	In My Mind
0	Is that an albino Mexican?
1	It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry
1	It's allegations
1	It's never too late to tag a bitch.- @CyFyre
1	It's the dykes -hunter dyke with a dyke
1	Julia Roberts
0	Just follow the yellow brick twitter.
1	If your pussy is good but my mama dont like you? Guess who gotta go..my mama.
0	LOL
1	Let's do nips ahoy and spank me maybe
1	Let's kill cracker babies!. WTF did I just hear???????? WOW.
1	Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?
1	RT Pound cake look like pussy
1	The d.rose adidas are lighter than my phone .... Shit is retarded
0	Mam
1	Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum.
0	Well my neighbors are ghetto . They get up at like 5am and beat their kids.
1	My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife
1	My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!
1	My nips are freeeeezing...and that's not okay because they're slicing through my bra....
1	My twitter was hacked = I'm too pussy to admit that I said it and now I want to act like I never said it.
1	Nah girl I ain't gon be able to make it
1	yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall
1	New Flame the song of the yr lol that bitch SUPER run like
1	Niggas always yelling Fuck bitches
1	Niggas be pressed for pussy
1	No bitches - nan
1	No boats and hoes please thanks - Mom
0	kendrick lamar still trash
1	On top of that
0	Only a couple of Red Sox have gotten past first base. I'm dying laughing. Maybe the Yanks need to teach them some game.
1	Our people. Now is the time for the Aryan race 2 stand up and say no more. Before the mongerls turn the world into a ghetto slum. 1488
1	Pistol whip my Dickau
1	Did a pierced pussy just come across my timeline
1	Remy Machiavelli send shots to ya belly my bitch
1	Roberto you are one nasty hoe
1	SORRY JB FANREALLY JUSTIN COME BACK. That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch!
1	Searching the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land
1	Selling my soul for material wishes: fast cars and bitches #Tupac #smile #remix
1	Shake that Bear ... aka two rednecks having sex on a dead bear
1	Shall I compare thee to a summers day? No
1	Whole wheat organic pussy
1	She said wigga man you rich...take the du-rag off
1	She was a bitch anyway
1	She's from Florida so you've got to do the sniff test in those swamp pussies
1	Slow the fuck down
1	So he's a good football player...but he still acts like a nig
1	Stop being a pussy
1	Stop looking us and go eat some pussy
1	Takin it straight to dirt
1	That ain't bro moves
1	That girl is plain looking borderline ugly chunky. Hey at least she's got a nice smile a great personality.
0	The devil grows inside the hearts of the selfish and wicked
0	The water isn't yellow
1	These hoes ain't loyal
1	These hoes keep callin but I ain't pickin up
1	These sour apple bitter bitches
1	Orioles petty as fuck...got swept up outta this bitch
1	They have some ghetto ass bands * gets snuck*
0	Saints gon win the NFC South...watch
1	This is for all the fans that waited
1	This is for my ghetto motherfuckers -Missy Elliott
